Id,Date,Season,Week,home,visitor,FT,hgoal,vgoal,division,tier,totgoal,goaldiff,result,HT,hgoal_half,vgoal_half,half_totgoal,half_goaldiff,result_half,fans,neutral,home_red_card,visitor_red_card
15647,2013-02-17,2012,22,Orduspor,Basaksehir FK,2-2,2,2,T1,1,4,0,D,2-1,2,1,3,1,H,1,0,0,0
15648,2013-02-18,2012,22,Kasimpasa,Sivasspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,1
15649,2013-02-22,2012,23,Gaziantepspor,Bursaspor,2-1,2,1,T1,1,3,1,H,1-1,1,1,2,0,D,1,0,0,1
15650,2013-02-23,2012,23,Basaksehir FK,Eskisehirspor,2-2,2,2,T1,1,4,0,D,1-0,1,0,1,1,H,1,0,0,1
15651,2013-02-23,2012,23,Elazigspor,Antalyaspor,2-1,2,1,T1,1,3,1,H,1-1,1,1,2,0,D,1,0,0,0
15652,2013-02-23,2012,23,Sivasspor,Besiktas,0-1,0,1,T1,1,1,-1,A,0-0,0,0,0,0,D,1,0,1,0
15653,2013-02-23,2012,23,Mersin Idmanyurdu,Trabzonspor,0-1,0,1,T1,1,1,-1,A,0-1,0,1,1,-1,A,1,0,0,0
15654,2013-02-24,2012,23,Fenerbahce,Kasimpasa,3-1,3,1,T1,1,4,2,H,0-1,0,1,1,-1,A,1,0,0,0
15655,2013-02-24,2012,23,Kayserispor,Genclerbirligi,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
15656,2013-02-24,2012,23,Kardemir Karabukspor,Akhisarspor,0-2,0,2,T1,1,2,-2,A,0-2,0,2,2,-2,A,1,0,0,0
15657,2013-02-25,2012,23,Galatasaray,Orduspor,4-2,4,2,T1,1,6,2,H,0-2,0,2,2,-2,A,1,0,0,0
15658,2013-03-01,2012,24,Genclerbirligi,Basaksehir FK,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,1,0
15659,2013-03-02,2012,24,Orduspor,Kardemir Karabukspor,3-2,3,2,T1,1,5,1,H,1-2,1,2,3,-1,A,1,0,0,0
15660,2013-03-02,2012,24,Akhisarspor,Elazigspor,0-1,0,1,T1,1,1,-1,A,0-0,0,0,0,0,D,1,0,0,0
15661,2013-03-02,2012,24,Eskisehirspor,Galatasaray,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
15662,2013-03-03,2012,24,Antalyaspor,Gaziantepspor,5-2,5,2,T1,1,7,3,H,2-1,2,1,3,1,H,1,0,0,0
15663,2013-03-03,2012,24,Kayserispor,Mersin Idmanyurdu,2-1,2,1,T1,1,3,1,H,1-0,1,0,1,1,H,1,0,0,1
15664,2013-03-03,2012,24,Bursaspor,Sivasspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
15665,2013-03-03,2012,24,Besiktas,Fenerbahce,3-2,3,2,T1,1,5,1,H,1-1,1,1,2,0,D,1,0,0,0
15666,2013-03-04,2012,24,Kasimpasa,Trabzonspor,2-0,2,0,T1,1,2,2,H,2-0,2,0,2,2,H,1,0,0,0
15667,2013-03-08,2012,25,Galatasaray,Genclerbirligi,0-1,0,1,T1,1,1,-1,A,0-0,0,0,0,0,D,1,0,1,0
15668,2013-03-09,2012,25,Basaksehir FK,Kayserispor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
15669,2013-03-09,2012,25,Gaziantepspor,Akhisarspor,2-2,2,2,T1,1,4,0,D,0-1,0,1,1,-1,A,1,0,0,0
15670,2013-03-09,2012,25,Trabzonspor,Besiktas,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
15671,2013-03-10,2012,25,Kardemir Karabukspor,Eskisehirspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
15672,2013-03-10,2012,25,Sivasspor,Antalyaspor,2-1,2,1,T1,1,3,1,H,1-1,1,1,2,0,D,1,0,0,0
15673,2013-03-10,2012,25,Elazigspor,Orduspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
15674,2013-03-10,2012,25,Fenerbahce,Bursaspor,4-1,4,1,T1,1,5,3,H,1-1,1,1,2,0,D,1,0,0,0
15675,2013-03-11,2012,25,Mersin Idmanyurdu,Kasimpasa,1-1,1,1,T1,1,2,0,D,0-1,0,1,1,-1,A,1,0,0,1
15676,2013-03-15,2012,26,Bursaspor,Trabzonspor,3-2,3,2,T1,1,5,1,H,3-2,3,2,5,1,H,1,0,0,0
15677,2013-03-15,2012,26,Eskisehirspor,Elazigspor,2-2,2,2,T1,1,4,0,D,1-1,1,1,2,0,D,1,0,0,0
15678,2013-03-16,2012,26,Basaksehir FK,Mersin Idmanyurdu,4-2,4,2,T1,1,6,2,H,2-0,2,0,2,2,H,1,0,0,0
15679,2013-03-16,2012,26,Genclerbirligi,Kardemir Karabukspor,2-1,2,1,T1,1,3,1,H,1-1,1,1,2,0,D,1,0,0,1
15680,2013-03-16,2012,26,Besiktas,Kasimpasa,1-3,1,3,T1,1,4,-2,A,1-2,1,2,3,-1,A,1,0,0,0
15681,2013-03-17,2012,26,Orduspor,Gaziantepspor,2-3,2,3,T1,1,5,-1,A,1-1,1,1,2,0,D,1,0,0,0
15682,2013-03-17,2012,26,Akhisarspor,Sivasspor,2-1,2,1,T1,1,3,1,H,0-1,0,1,1,-1,A,0,0,0,1
15683,2013-03-17,2012,26,Kayserispor,Galatasaray,1-3,1,3,T1,1,4,-2,A,0-3,0,3,3,-3,A,1,0,1,0
15684,2013-03-17,2012,26,Antalyaspor,Fenerbahce,1-2,1,2,T1,1,3,-1,A,1-2,1,2,3,-1,A,1,0,0,0
15685,2013-03-30,2012,27,Galatasaray,Basaksehir FK,2-0,2,0,T1,1,2,2,H,2-0,2,0,2,2,H,1,0,0,0
15686,2013-03-30,2012,27,Sivasspor,Orduspor,3-2,3,2,T1,1,5,1,H,1-1,1,1,2,0,D,1,0,0,0
15687,2013-03-30,2012,27,Gaziantepspor,Eskisehirspor,2-0,2,0,T1,1,2,2,H,2-0,2,0,2,2,H,1,0,0,0
15688,2013-03-31,2012,27,Kasimpasa,Bursaspor,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,0
15689,2013-03-31,2012,27,Trabzonspor,Antalyaspor,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,0
15690,2013-03-31,2012,27,Elazigspor,Genclerbirligi,1-1,1,1,T1,1,2,0,D,0-1,0,1,1,-1,A,1,0,0,0
15691,2013-03-31,2012,27,Fenerbahce,Akhisarspor,2-0,2,0,T1,1,2,2,H,0-0,0,0,0,0,D,1,0,0,0
15692,2013-04-01,2012,27,Mersin Idmanyurdu,Besiktas,1-2,1,2,T1,1,3,-1,A,1-1,1,1,2,0,D,1,0,0,0
15693,2013-04-01,2012,27,Kardemir Karabukspor,Kayserispor,3-1,3,1,T1,1,4,2,H,2-0,2,0,2,2,H,1,0,0,0
15694,2013-04-05,2012,28,Antalyaspor,Kasimpasa,3-2,3,2,T1,1,5,1,H,2-1,2,1,3,1,H,1,0,0,0
15695,2013-04-06,2012,28,Galatasaray,Mersin Idmanyurdu,3-1,3,1,T1,1,4,2,H,0-1,0,1,1,-1,A,1,0,1,0
15696,2013-04-06,2012,28,Basaksehir FK,Kardemir Karabukspor,2-2,2,2,T1,1,4,0,D,2-1,2,1,3,1,H,1,0,0,0
15697,2013-04-06,2012,28,Kayserispor,Elazigspor,4-1,4,1,T1,1,5,3,H,2-1,2,1,3,1,H,1,0,1,0
15698,2013-04-07,2012,28,Genclerbirligi,Gaziantepspor,2-2,2,2,T1,1,4,0,D,1-0,1,0,1,1,H,1,0,0,0
15699,2013-04-07,2012,28,Akhisarspor,Trabzonspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
15700,2013-04-07,2012,28,Eskisehirspor,Sivasspor,2-1,2,1,T1,1,3,1,H,0-1,0,1,1,-1,A,1,0,0,0
15701,2013-04-07,2012,28,Orduspor,Fenerbahce,0-2,0,2,T1,1,2,-2,A,0-1,0,1,1,-1,A,1,0,0,0
15702,2013-04-08,2012,28,Bursaspor,Besiktas,3-0,3,0,T1,1,3,3,H,2-0,2,0,2,2,H,1,0,0,0
15703,2013-04-12,2012,29,Sivasspor,Genclerbirligi,1-1,1,1,T1,1,2,0,D,0-1,0,1,1,-1,A,1,0,0,0
15704,2013-04-12,2012,29,Trabzonspor,Orduspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
15705,2013-04-13,2012,29,Kardemir Karabukspor,Galatasaray,0-1,0,1,T1,1,1,-1,A,0-0,0,0,0,0,D,1,0,0,0
15706,2013-04-13,2012,29,Mersin Idmanyurdu,Bursaspor,0-1,0,1,T1,1,1,-1,A,0-0,0,0,0,0,D,1,0,0,0
15707,2013-04-14,2012,29,Kasimpasa,Akhisarspor,0-1,0,1,T1,1,1,-1,A,0-1,0,1,1,-1,A,0,0,1,0
15708,2013-04-14,2012,29,Gaziantepspor,Kayserispor,0-1,0,1,T1,1,1,-1,A,0-0,0,0,0,0,D,1,0,0,0
15709,2013-04-14,2012,29,Elazigspor,Basaksehir FK,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
15710,2013-04-14,2012,29,Fenerbahce,Eskisehirspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
15711,2013-04-15,2012,29,Besiktas,Antalyaspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
15712,2013-04-19,2012,30,Galatasaray,Elazigspor,3-1,3,1,T1,1,4,2,H,3-1,3,1,4,2,H,1,0,0,0
15713,2013-04-20,2012,30,Kardemir Karabukspor,Mersin Idmanyurdu,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
15714,2013-04-20,2012,30,Akhisarspor,Besiktas,4-1,4,1,T1,1,5,3,H,2-1,2,1,3,1,H,1,0,0,1
15715,2013-04-20,2012,30,Orduspor,Kasimpasa,0-2,0,2,T1,1,2,-2,A,0-2,0,2,2,-2,A,1,0,0,0
15716,2013-04-21,2012,30,Basaksehir FK,Gaziantepspor,1-3,1,3,T1,1,4,-2,A,0-1,0,1,1,-1,A,1,0,0,0
15717,2013-04-21,2012,30,Kayserispor,Sivasspor,1-1,1,1,T1,1,2,0,D,1-0,1,0,1,1,H,1,0,0,0
15718,2013-04-21,2012,30,Antalyaspor,Bursaspor,0-1,0,1,T1,1,1,-1,A,0-0,0,0,0,0,D,1,0,0,0
15719,2013-04-21,2012,30,Genclerbirligi,Fenerbahce,2-0,2,0,T1,1,2,2,H,2-0,2,0,2,2,H,1,0,0,0
15720,2013-04-22,2012,30,Eskisehirspor,Trabzonspor,0-1,0,1,T1,1,1,-1,A,0-1,0,1,1,-1,A,1,0,0,0
15721,2013-04-26,2012,31,Mersin Idmanyurdu,Antalyaspor,1-1,1,1,T1,1,2,0,D,0-0,0,0,0,0,D,1,0,0,0
15722,2013-04-27,2012,31,Elazigspor,Kardemir Karabukspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
15723,2013-04-27,2012,31,Bursaspor,Akhisarspor,1-1,1,1,T1,1,2,0,D,1-1,1,1,2,0,D,1,0,0,0
15724,2013-04-27,2012,31,Trabzonspor,Genclerbirligi,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,0
15725,2013-04-27,2012,31,Sivasspor,Basaksehir FK,4-1,4,1,T1,1,5,3,H,3-1,3,1,4,2,H,1,0,0,0
15726,2013-04-27,2012,31,Besiktas,Orduspor,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,0
15727,2013-04-28,2012,31,Kasimpasa,Eskisehirspor,1-2,1,2,T1,1,3,-1,A,1-0,1,0,1,1,H,1,0,1,0
15728,2013-04-28,2012,31,Fenerbahce,Kayserispor,2-1,2,1,T1,1,3,1,H,0-1,0,1,1,-1,A,1,0,0,0
15729,2013-04-28,2012,31,Gaziantepspor,Galatasaray,0-1,0,1,T1,1,1,-1,A,0-0,0,0,0,0,D,1,0,0,0
15730,2013-05-03,2012,32,Genclerbirligi,Kasimpasa,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
15731,2013-05-04,2012,32,Orduspor,Bursaspor,2-4,2,4,T1,1,6,-2,A,2-1,2,1,3,1,H,1,0,1,0
15732,2013-05-04,2012,32,Kayserispor,Trabzonspor,2-1,2,1,T1,1,3,1,H,0-0,0,0,0,0,D,1,0,0,0
15733,2013-05-05,2012,32,Galatasaray,Sivasspor,4-2,4,2,T1,1,6,2,H,1-0,1,0,1,1,H,1,0,1,0
15734,2013-05-05,2012,32,Kardemir Karabukspor,Gaziantepspor,0-2,0,2,T1,1,2,-2,A,0-1,0,1,1,-1,A,1,0,0,0
15735,2013-05-05,2012,32,Mersin Idmanyurdu,Elazigspor,0-2,0,2,T1,1,2,-2,A,0-1,0,1,1,-1,A,1,0,0,0
15736,2013-05-05,2012,32,Basaksehir FK,Fenerbahce,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,0
15737,2013-05-05,2012,32,Antalyaspor,Akhisarspor,4-3,4,3,T1,1,7,1,H,1-0,1,0,1,1,H,1,0,0,0
15738,2013-05-05,2012,32,Eskisehirspor,Besiktas,1-2,1,2,T1,1,3,-1,A,1-1,1,1,2,0,D,1,0,0,0
15739,2013-05-10,2012,33,Kasimpasa,Kayserispor,1-2,1,2,T1,1,3,-1,A,0-1,0,1,1,-1,A,1,0,1,0
15740,2013-05-10,2012,33,Gaziantepspor,Elazigspor,1-1,1,1,T1,1,2,0,D,0-0,0,0,0,0,D,1,0,0,0
15741,2013-05-11,2012,33,Antalyaspor,Orduspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,1
15742,2013-05-11,2012,33,Besiktas,Genclerbirligi,3-0,3,0,T1,1,3,3,H,2-0,2,0,2,2,H,1,0,0,0
15743,2013-05-12,2012,33,Fenerbahce,Galatasaray,2-1,2,1,T1,1,3,1,H,2-1,2,1,3,1,H,1,0,1,1
15744,2013-05-13,2012,33,Bursaspor,Eskisehirspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
15745,2013-05-13,2012,33,Trabzonspor,Basaksehir FK,4-3,4,3,T1,1,7,1,H,3-1,3,1,4,2,H,1,0,0,0
15746,2013-05-13,2012,33,Sivasspor,Kardemir Karabukspor,2-1,2,1,T1,1,3,1,H,0-0,0,0,0,0,D,1,0,0,0
15747,2013-05-13,2012,33,Akhisarspor,Mersin Idmanyurdu,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
15748,2013-05-17,2012,34,Mersin Idmanyurdu,Gaziantepspor,1-2,1,2,T1,1,3,-1,A,0-2,0,2,2,-2,A,1,0,0,0
15749,2013-05-18,2012,34,Basaksehir FK,Kasimpasa,1-2,1,2,T1,1,3,-1,A,1-0,1,0,1,1,H,1,0,0,0
15750,2013-05-18,2012,34,Orduspor,Akhisarspor,0-2,0,2,T1,1,2,-2,A,0-1,0,1,1,-1,A,1,0,0,0
15751,2013-05-18,2012,34,Kardemir Karabukspor,Fenerbahce,3-2,3,2,T1,1,5,1,H,0-1,0,1,1,-1,A,1,0,0,0
15752,2013-05-18,2012,34,Galatasaray,Trabzonspor,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,0
15753,2013-05-19,2012,34,Kayserispor,Besiktas,2-0,2,0,T1,1,2,2,H,0-0,0,0,0,0,D,1,0,0,0
15754,2013-05-19,2012,34,Eskisehirspor,Antalyaspor,3-1,3,1,T1,1,4,2,H,2-0,2,0,2,2,H,1,0,0,0
15755,2013-05-19,2012,34,Genclerbirligi,Bursaspor,2-2,2,2,T1,1,4,0,D,2-1,2,1,3,1,H,1,0,0,0
15756,2013-05-19,2012,34,Elazigspor,Sivasspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
15757,2013-08-16,2013,1,Antalyaspor,Kayseri Erciyesspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
15758,2013-08-17,2013,1,Caykur Rizespor,Genclerbirligi,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,1
15759,2013-08-17,2013,1,Kardemir Karabukspor,Kasimpasa,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,0
15760,2013-08-17,2013,1,Konyaspor,Fenerbahce,3-2,3,2,T1,1,5,1,H,0-2,0,2,2,-2,A,1,0,0,0
15761,2013-08-18,2013,1,Akhisarspor,Elazigspor,3-1,3,1,T1,1,4,2,H,1-1,1,1,2,0,D,1,0,0,1
15762,2013-08-18,2013,1,Eskisehirspor,Bursaspor,2-0,2,0,T1,1,2,2,H,0-0,0,0,0,0,D,1,0,0,0
15763,2013-08-18,2013,1,Besiktas,Trabzonspor,2-0,2,0,T1,1,2,2,H,0-0,0,0,0,0,D,1,0,0,0
15764,2013-08-19,2013,1,Galatasaray,Gaziantepspor,2-1,2,1,T1,1,3,1,H,1-0,1,0,1,1,H,1,0,0,0
15765,2013-08-19,2013,1,Kayserispor,Sivasspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
15766,2013-08-23,2013,2,Genclerbirligi,Akhisarspor,3-0,3,0,T1,1,3,3,H,2-0,2,0,2,2,H,1,0,0,0
15767,2013-08-24,2013,2,Kasimpasa,Kayserispor,3-1,3,1,T1,1,4,2,H,2-0,2,0,2,2,H,1,0,0,0
15768,2013-08-24,2013,2,Fenerbahce,Eskisehirspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
15769,2013-08-24,2013,2,Gaziantepspor,Antalyaspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,1,0
15770,2013-08-25,2013,2,Elazigspor,Kardemir Karabukspor,2-2,2,2,T1,1,4,0,D,1-1,1,1,2,0,D,1,0,0,0
15771,2013-08-25,2013,2,Sivasspor,Konyaspor,2-0,2,0,T1,1,2,2,H,0-0,0,0,0,0,D,1,0,0,0
15772,2013-08-25,2013,2,Bursaspor,Galatasaray,1-1,1,1,T1,1,2,0,D,0-1,0,1,1,-1,A,1,0,0,0
15773,2013-08-26,2013,2,Kayseri Erciyesspor,Besiktas,2-4,2,4,T1,1,6,-2,A,2-1,2,1,3,1,H,1,0,1,0
15774,2013-08-26,2013,2,Trabzonspor,Caykur Rizespor,2-1,2,1,T1,1,3,1,H,1-1,1,1,2,0,D,1,0,0,0
15775,2013-08-30,2013,3,Konyaspor,Kasimpasa,1-2,1,2,T1,1,3,-1,A,1-0,1,0,1,1,H,1,0,0,0
15776,2013-08-30,2013,3,Eskisehirspor,Galatasaray,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
15777,2013-08-31,2013,3,Kayserispor,Elazigspor,1-3,1,3,T1,1,4,-2,A,0-3,0,3,3,-3,A,1,0,0,0
15778,2013-08-31,2013,3,Antalyaspor,Bursaspor,1-2,1,2,T1,1,3,-1,A,1-1,1,1,2,0,D,1,0,0,0
15779,2013-08-31,2013,3,Fenerbahce,Sivasspor,5-2,5,2,T1,1,7,3,H,3-0,3,0,3,3,H,1,0,0,0
15780,2013-09-01,2013,3,Caykur Rizespor,Kayseri Erciyesspor,2-1,2,1,T1,1,3,1,H,1-0,1,0,1,1,H,1,0,0,1
15781,2013-09-01,2013,3,Akhisarspor,Trabzonspor,3-0,3,0,T1,1,3,3,H,1-0,1,0,1,1,H,1,0,0,0
15782,2013-09-01,2013,3,Besiktas,Gaziantepspor,2-0,2,0,T1,1,2,2,H,2-0,2,0,2,2,H,1,0,0,0
15783,2013-09-01,2013,3,Kardemir Karabukspor,Genclerbirligi,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,1
15784,2013-09-13,2013,4,Galatasaray,Antalyaspor,1-1,1,1,T1,1,2,0,D,0-1,0,1,1,-1,A,1,0,0,0
15785,2013-09-14,2013,4,Kayseri Erciyesspor,Akhisarspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
15786,2013-09-14,2013,4,Gaziantepspor,Caykur Rizespor,2-5,2,5,T1,1,7,-3,A,1-2,1,2,3,-1,A,1,0,1,0
15787,2013-09-14,2013,4,Trabzonspor,Kardemir Karabukspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
15788,2013-09-15,2013,4,Genclerbirligi,Kayserispor,1-1,1,1,T1,1,2,0,D,0-0,0,0,0,0,D,1,0,0,0
15789,2013-09-15,2013,4,Sivasspor,Eskisehirspor,3-2,3,2,T1,1,5,1,H,1-1,1,1,2,0,D,1,0,0,1
15790,2013-09-15,2013,4,Elazigspor,Konyaspor,2-0,2,0,T1,1,2,2,H,2-0,2,0,2,2,H,1,0,0,0
15791,2013-09-15,2013,4,Bursaspor,Besiktas,0-3,0,3,T1,1,3,-3,A,0-2,0,2,2,-2,A,1,0,0,0
15792,2013-09-16,2013,4,Kasimpasa,Fenerbahce,2-3,2,3,T1,1,5,-1,A,2-1,2,1,3,1,H,1,0,0,0
15793,2013-09-20,2013,5,Kardemir Karabukspor,Kayseri Erciyesspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,1,0
15794,2013-09-20,2013,5,Akhisarspor,Gaziantepspor,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,0
15795,2013-09-21,2013,5,Konyaspor,Genclerbirligi,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,1,0
15796,2013-09-21,2013,5,Sivasspor,Kasimpasa,1-2,1,2,T1,1,3,-1,A,1-2,1,2,3,-1,A,1,0,0,0
15797,2013-09-21,2013,5,Fenerbahce,Elazigspor,4-0,4,0,T1,1,4,4,H,2-0,2,0,2,2,H,1,0,0,0
15798,2013-09-21,2013,5,Eskisehirspor,Antalyaspor,2-1,2,1,T1,1,3,1,H,1-0,1,0,1,1,H,1,0,1,0
15799,2013-09-22,2013,5,Caykur Rizespor,Bursaspor,2-1,2,1,T1,1,3,1,H,2-1,2,1,3,1,H,1,0,0,0
15800,2013-09-22,2013,5,Besiktas,Galatasaray,0-3,0,3,T1,1,3,-3,A,1-0,1,0,1,1,H,1,0,0,1
15801,2013-09-23,2013,5,Kayserispor,Trabzonspor,0-1,0,1,T1,1,1,-1,A,0-0,0,0,0,0,D,1,0,0,0
15802,2013-09-27,2013,6,Bursaspor,Akhisarspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
15803,2013-09-28,2013,6,Galatasaray,Caykur Rizespor,1-1,1,1,T1,1,2,0,D,1-0,1,0,1,1,H,1,0,1,0
15804,2013-09-28,2013,6,Gaziantepspor,Kardemir Karabukspor,3-0,3,0,T1,1,3,3,H,0-0,0,0,0,0,D,1,0,0,0
15805,2013-09-29,2013,6,Trabzonspor,Konyaspor,2-0,2,0,T1,1,2,2,H,0-0,0,0,0,0,D,1,0,0,0
15806,2013-09-29,2013,6,Elazigspor,Sivasspor,2-4,2,4,T1,1,6,-2,A,0-2,0,2,2,-2,A,1,0,1,1
15807,2013-09-29,2013,6,Kasimpasa,Eskisehirspor,0-2,0,2,T1,1,2,-2,A,0-0,0,0,0,0,D,1,0,0,0
15808,2013-09-29,2013,6,Genclerbirligi,Fenerbahce,0-1,0,1,T1,1,1,-1,A,0-0,0,0,0,0,D,1,0,1,0
15809,2013-09-30,2013,6,Kayseri Erciyesspor,Kayserispor,1-1,1,1,T1,1,2,0,D,0-0,0,0,0,0,D,1,0,0,1
15810,2013-09-30,2013,6,Antalyaspor,Besiktas,2-0,2,0,T1,1,2,2,H,0-0,0,0,0,0,D,1,0,0,0
15811,2013-10-04,2013,7,Kardemir Karabukspor,Bursaspor,0-1,0,1,T1,1,1,-1,A,0-1,0,1,1,-1,A,1,0,1,0
15812,2013-10-05,2013,7,Konyaspor,Kayseri Erciyesspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,1
15813,2013-10-05,2013,7,Kayserispor,Gaziantepspor,0-1,0,1,T1,1,1,-1,A,0-0,0,0,0,0,D,1,0,0,0
15814,2013-10-05,2013,7,Eskisehirspor,Besiktas,0-1,0,1,T1,1,1,-1,A,0-0,0,0,0,0,D,1,0,0,0
15815,2013-10-06,2013,7,Kasimpasa,Elazigspor,4-0,4,0,T1,1,4,4,H,3-0,3,0,3,3,H,1,0,0,0
15816,2013-10-06,2013,7,Akhisarspor,Galatasaray,2-1,2,1,T1,1,3,1,H,1-0,1,0,1,1,H,1,0,0,0
15817,2013-10-06,2013,7,Caykur Rizespor,Antalyaspor,1-2,1,2,T1,1,3,-1,A,0-1,0,1,1,-1,A,1,0,0,0
15818,2013-10-06,2013,7,Sivasspor,Genclerbirligi,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,0
15819,2013-10-06,2013,7,Fenerbahce,Trabzonspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
15820,2013-10-19,2013,8,Genclerbirligi,Kasimpasa,1-3,1,3,T1,1,4,-2,A,1-3,1,3,4,-2,A,1,0,0,0
15821,2013-10-19,2013,8,Galatasaray,Kardemir Karabukspor,2-1,2,1,T1,1,3,1,H,1-0,1,0,1,1,H,1,0,0,1
15822,2013-10-19,2013,8,Elazigspor,Eskisehirspor,0-2,0,2,T1,1,2,-2,A,0-1,0,1,1,-1,A,1,0,0,0
15823,2013-10-20,2013,8,Trabzonspor,Sivasspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,1,0
15824,2013-10-20,2013,8,Gaziantepspor,Konyaspor,3-3,3,3,T1,1,6,0,D,1-1,1,1,2,0,D,1,0,0,0
15825,2013-10-20,2013,8,Antalyaspor,Akhisarspor,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
15826,2013-10-20,2013,8,Kayseri Erciyesspor,Fenerbahce,1-2,1,2,T1,1,3,-1,A,1-1,1,1,2,0,D,1,0,0,0
15827,2013-10-21,2013,8,Bursaspor,Kayserispor,2-0,2,0,T1,1,2,2,H,0-0,0,0,0,0,D,1,0,0,2
15828,2013-10-21,2013,8,Besiktas,Caykur Rizespor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,0,0,0,0
15829,2013-10-25,2013,9,Fenerbahce,Gaziantepspor,3-1,3,1,T1,1,4,2,H,2-0,2,0,2,2,H,1,0,0,0
15830,2013-10-25,2013,9,Sivasspor,Kayseri Erciyesspor,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,1
15831,2013-10-26,2013,9,Elazigspor,Genclerbirligi,1-2,1,2,T1,1,3,-1,A,1-1,1,1,2,0,D,1,0,0,0
15832,2013-10-26,2013,9,Akhisarspor,Besiktas,3-3,3,3,T1,1,6,0,D,3-2,3,2,5,1,H,1,0,0,0
15833,2013-10-26,2013,9,Kardemir Karabukspor,Antalyaspor,1-1,1,1,T1,1,2,0,D,0-0,0,0,0,0,D,1,0,0,0
15834,2013-10-27,2013,9,Eskisehirspor,Caykur Rizespor,4-1,4,1,T1,1,5,3,H,0-0,0,0,0,0,D,1,0,0,0
15835,2013-10-27,2013,9,Kayserispor,Galatasaray,2-4,2,4,T1,1,6,-2,A,2-2,2,2,4,0,D,1,0,0,0
15836,2013-10-27,2013,9,Konyaspor,Bursaspor,0-1,0,1,T1,1,1,-1,A,0-0,0,0,0,0,D,1,0,0,0
